word,freq
rôn-zandaka,1
ware,1
kôteki,1
sikin,1
huryôsaiken,1
karikae,1
rôn,1
kuriage,1
kôko-kinri,1
a=ekosouk,1
Niptay,1
uwoyak,1
a=oattuye,1
uko-arikiki,1
uko-uwepeker,1
inaw-etaye,1
Sumisonian,1
kenkyúzyo,1
kokuritu,1
sizensi,1
kaikaisiki,1
Pipa,1
yaieyukar,1
Tonupeka,1
Tuda,1
Nobuko,1
wakusyoppu,1
k=eyayirayke,1
k=omanan,1
ku=sanpehe,1
Poland,1
Zamenhof,1
a=eisramne,1
Jukaroj,1
Yukaroj,1
okikirmuy,1
KIRIKAE,1
kaisetu,1
katakana-moji,1
mojinyûryoku-puroguramu,1
Andô,1
Umeko,1
Makubetsuchô,1
arusatoyne,1
purodyûsu,1
Sarkiusnay,1
opunpare,1
aru,1
Sapporo-aynugo-kyôshitsu,1
Sawai,1
Aku,1
henkyoku,1
nempak,1
ku=kewtum,1
cikanakne,1
renkahinne,1
aynu-ongaku,1
Kyôtofu,1
Funaigun,1
Tanbachô,1
Tori-infuruenza,1
Tsugaru-kaikyo,1
arutur,1
Tômasu,1
Raito,1
Thomas,1
Wright,1
Blakiston,1
Rondon,1
hakubutsugaku,1
jokikikan,1
seizaisho,1
kyakusen,1
nihonzaru,1
môsôchiku,1
mikan,1
kemahure,1
etupirka,1
hasukap,1
hakubutsugakkai,1
Kariforunia,1
ay=ye,1
HBC,1
hôsôkyoku,1
yayerap,1
yaerap,1
yayrap,1
Aynu-bunka-shinko-kenkyû-suishin-kikô,1
Hosokawa,1
Shigeji,1
Zaidan-hôjin,1
Aynu-bunka-shinko-kenkyu-suishin-kiko,1
aynu-go-kyôshitsu-shidôshakenshûkai,1
ku=kowepekennu,1
kenshûkai,1
núman,1
ku=hotanu,1
ku=wepekennu,1
kittedai,1
kitte,1
Nishihirajima,1
Masayoshi,1
k=eikra,1
rabu-kôru,1
yaykoruye,1
Kerokerokeroppi,1
mezamashidokei,1
ningyó,1
pónayay,1
awnake,1
keri,1
monuturu,1
ku=hepewpa,1
askee-tupsike,1
jikken-dôbutsu,1
petto,1
kawazu,1
siyamamtoy,1
terkep,1
terkeymok,1
oowat,1
toorunpe,1
pórose,1
ôya-san,1
Doitugo,1
Tyûô-Amerika,1
Besî,1
Syedi,1
Bessie,1
Schadee,1
k=erampekamam,1
Sekai-senzyû-minzoku-kaigi,1
Nyûginia,1
Morokko,1
Ruwanda,1
Burukinafaso,1
Arasuka,1
yayoruspe,1
intanetto,1
un=núre,1
omoto,1
citcuk,1
Sidonî,1
orpakno,1
Tadahiro,1
marason,1
sinkuronaizudo-suimingu,1
gêzyututen,1
tokuten,1
Zinbo,1
Rei,1
Osturaria,1
Kya,1
sî,1
Hurîman,1
mêtoru-sô,1
Ben,1
Iehuda,1
Ben-Iehuda,1
Eliezer,1
Ben-Yehuda,1
Yehudii,1
es=eramuokay,1
Iberii,1
Babiron,1
an=rúra,1
Aramu,1
an=kopoye,1
Babironia,1
Yahave,1
Aburahamu,1
Rôma,1
eanasap,1
wakus,1
an=raykepa,1
Isurae,1
an=payere,1
Hellas,1
Diasupora,1
Diaspora,1
oro-oitak,1
yayokari,1
Ritoania,1
Yesibâ,1
Yesbaa,1
sin-gakkô,1
kamuy-irenka-epakasnu-i,1
rabi,1
Yudaya-kyô,1
sisai,1
Buryukkâ,1
Brukker,1
Kurusô,1
Life,1
Strange,1
Surprizing,1
Crusoe,1
syôsetu,1
inonno-itak,1
ramasuy,1
maw-ko-pirkare,1
okewse,1
akuma,1
panakte,1
Aynu-minzoku-hakubutsukan,1
Karahuto-aynu,1
Nishihira,1
Ume,1
can-tonkori,1
kakor,1
k=ékanunara,1
apemeru,1
huohohoi,1
siruska,1
a=e=páskuma,1
matchi,1
sirekatta,1
Chiguchi,1
Noboru,1
Hiragino-Pro-fonto,1
Meiryo,1
MS-fonto,1
Ititaroo,1
EmEditor,1
Unikoodo,1
zyunkyo,1
a=eywankero,1
Futsugô-na-shinjitsu,1
chikyû-ondanka,1
fukudaitôryô,1
Aru,1
Goa,1
onshitsu,1
retar-kamuy,1
hokkyoku-guma,1
a=esírkirapi,1
Marariya,1
Dengu-netsu,1
nettai,1
pea=eyám,1
yaykaopiwki=an,1
eci=erámusitne,1
eci=póho,1
eci=mippoho,1
eci=hawéoka,1
nea=numke,1
wajin,1
Nibutani-aynu-shiryôkan,1
kanchô,1
iyomante,1
Hanabi,1
Sutâmain,1
k=énusikari,1
Fukeiki,1
Ushiomatsuri,1
Bîru,1
Hoskipa,1
Mitohôpu-sha,1
Tomakomaishi,1
Peko,1
minchi,1
Minoru,1
Ishiya-seika,1
Sapporoshi,1
honsha-kôjô,1
aisukurîmu,1
daichôkin,1
baumukûhen,1
ôshoku-budôkyûkin,1
Mieken,1
Iseshi,1
Akafukumochi,1
kôjô,1
rupuska,1
sêzôbi,1
Akitaken,1
Odateshi,1
haikei,1
Hinaijidori,1
Osakafu,1
Osakashi,1
Pâto,1
pâto,1
Tajimaushi,1
Kikuo,1
Masanori,1
Naoharu,1
uwosuWOS,1
Iyohay-sitomare,1
Mîtohôpu-sha,1
sunkekamuy,1
i=ramuputputu,1
gyoza,1
poro-sirsimoye,1
Pekin,1
Orinpikku,1
Orinpikku-ape,1
Bukkyô,1
Onkamikur,1
Nôberu-heiwasyô,1
uyaynure,1
tanesasuysir,1
cieomare,1
hekattar-cakoko-kur,1
Tyûgoku-seihu,1
pase-onkami-kur,1
Seizô,1
Tetsudô,1
Seikai-syô-Seinei-Tibetto,1
ekanayta,1
Machiya,1
Ziin,1
Pewre,1
ukopisi,1
ukoitasaitak,1
Bunkadaikakumei,1
yaun-mosir,1
Senjûminzoku,1
Shûgiin,1
sangiin,1
Hokkaido-Utari-Kyôkai,1
Senjûminzoku-no-kenri-ni-kansuru-sengen,1
Nihon-seifu,1
Hokkaidô-Tôyako-Samitto,1
Seifu,1
Ainu-bunka-shinkôhô,1
senjûken,1
owpekano,1
kokusairengoo-sengen,1
a=kampinuye,1
e=eykoysanpa,1
Matimura,1
a=koúk,1
mizoku,1
Hokkaidoo-Utari-Kyookai,1
Katoo,1
Rizityoo,1
seikatuhogo,1
kookoo,1
Ainu-Bunaka-Sinkoo-Hoo,1
a-kor,1
rittursere,1
ruskare,1
kannaserke,1
poknaserke,1
níkap,1
shiromi,1
ku=upakte,1
ku=nota-hewe,1
k=usiru-re,1
Shinshû,1
Kurumi-no-sato,1
udewa,1
c=ekiroroan,1
Kokuritsu-gekijô,1
ramatuhu,1
keraykusu,1
pirikano,1
an=rehte,1
payoka=as,1
Karafuto-aynu-no-tonkori,1
Tokoro-chô,1
en=hankeno,1
Ginnoshizuku-kôdokukai,1
ku=yórot,1
k=oasi,1
Hattori,1
Kyoju,1
urepoke-cup,1
fun,1
nantô,1
JR-Nemuro-sen,1
JR-tokkyu,1
dassen,1
kanto-tomari,1
kûko,1
inkarusi,1
kansêtô,1
sekiyu-tanku,1
Taiheiyô,1
kokudochiriin,1
Taiheiyo,1
Taiheiyô-purêto,1
rawoahun,1
Heian-jidai,1
Tôhoku-chiho,1
Jomon-jidai,1
chôtê,1
kinenhi,1
Kiyomizudera,1
Mizusawa-shi,1
eci=kopisi,1
Pansâ,1
ㇻ,1
ㇺ,1
pasokon-kihon-sofuto,1
Hiragino-Puro-fonto,1
shotai,1
moji-nyûryoku-purosessa,1
rômaji,1
rômaji-bun,1
a=en=eunkeray,1
katakanabun,1
eci=amkir,1
Windouzu,1
Hidemaru-Edita,1
rinku,1
ku=piski,1
zeimusyo,1
a=i=kosunke,1
Mituisi,1
parunpehe,1
hasa-re,1
rekutkarire,1
eci=eraman,1
gó,1
Macintosh,1
Habian,1
Kandata,1
mozi-kôdo-hyo,1
memotyô,1
wâpuro-sohuto,1
eitokku,1
kotoeri,1
sinpuru-tekisuto,1
SimpleText,1
zyeieditto,1
Jedit,1
wapuro-sohuto,1
rômazi,1
Tyôkanzi,1
windózu,1
ansei,1
Hakodate-bugyo,1
tyûkosyo,1
aynuTaimuzu,1
Hangan,1
Hokkaido-hu,1
ipeop,1
aynuutari,1
koarki,1
ci=koarki,1
sihainin,1
nupe-ko-rapapse,1
Bosin-no-eki,1
Ôu-reppan-dômei,1
gunmukyoku-hukutôdori,1
tyôteki,1
bakusyô,1
sippo-kar-usi,1
sizu-gawa,1
reido,1
sinrarak,1
iyuninka,1
kôtûziko,1
suidô-ya,1
monniska,1
Sikotu-ko,1
haprap,1
yaynita=an,1
Hidezô,1
sat-pi-nay,1
Sitomae,1
Iwabuti-seki,1
Hizume,1
ci=turasi,1
Sekai-bôeki-sentá-biru,1
kokubôsôsyô,1
Pittubâgu,1
kityô,1
sôzyûseki,1
yaka-ye,1
Mutunokuni,1
Kawauti,1
dekaseginin,1
kampi-sapanekur,1
sisetu,1
Rezanov,1
tûsyô,1
Fovstov,1
unzyôya,1
Ohôtuku,1
Okhotsk,1
tyôkan,1
Gorônin,1
Golovnin,1
huku-kantyô,1
Rikorudo,1
Onomura,1
gyûtô,1
Mônikke,1
pákor-kamuy,1
cási,1
topehe,1
anansir,1
ruweaskepet,1
yaitupare,1
Aynugo-ziten,1
a=ekoca,1
Sinankotokisin,1
caudatum,1
kamomeduru-zoku,1
gagaimo-ka,1
Bunrui-Aynugo-Ziten,1
a=kup,1
a=epanu,1
a=sikkapuhu,1
a=nimaki,1
Peporo,1
Bihoro,1
gohisyôkon,1
puregunan-haitôtai,1
Rera-no-kai,1
Yamanasi-ken,1
tekkin,1
denki-ya,1
sakan-ya,1
a=eykaunu,1
otu-sasuysir,1
Hokkaido-Utari-kyôkai,1
Zirô,1
yakukorkur,1
ku=yaykatanu,1
Haruzô,1
huku-rizityô,1
Takeo,1
keizaisangyô-so,1
Muneo,1
syûin-giin,1
aynu-minzoku,1
dôka,1
eyruska,1
rizi,1
zimukyokutyô,1
sikaku,1
keisansô,1
giin,1
a=esirikirap,1
kyôyûzaisan,1
hoppô-ryôdo,1
enmusubi-no-isi,1
Kôtarô-sawa,1
sakeiyuskur,1
Mituo,1
te-kor-rep,1
raihu-zyaketto,1
aynu-sanke,1
Saru-chihô,1
Aynu-shinyôshû,1
yomitoku,1
Hanshin,1
yiishô,1
Kyojin,1
pirkana,1
Hyôgo-ken,1
Tatsuno-shi,1
Susumu,1
jishabugyó,1
uwosmare,1
Waseda-daigaku,1
Kêôgijuku-daigaku,1
nyûgaku,1
taigaku,1
gakugyo,1
shisaku,1
Hakushû,1
Hakuro-jidai,1
Kata,1
Kamiiso-chô,1
Torapisuto-shûdôin,1
kôshi,1
shûdôshi,1
dôyô,1
a=en=kay,1
k=uyna,1
k=ahupte,1
k=ohainkar,1
etupsik,1
nibutani,1
monbetsu,1
kayano,1
shigeru,1
káeka,1
panorep,1
a=en=kaspaotte,1
yayrukaeusieusi,1
ci=eyyok,1
penakori,1
poonpepo,1
ku=rúra,1
okayama,1
eyaykopuntek=as,1
yomyom,1
uekohopi=as,1
tapneno,1
himezazensó,1
nipponicus,1
Makino,1
Bachera,1
Batchelor,1
renifolius,1
Schott,1
ex,1
Miq,1
himezazensô,1
Chûgokuchihô,1
Honshû,1
Chôsenhokubu,1
toytum,1
si-maw-ta-cup,1
satharu,1
kuyaynu,1
Kikigaki,1
Shokuji,1
Sutnay,1
kamuyrataskep,1
Poynay,1
a=ére,1
tannehesarpare=an,1
koohanapo,1
hawkere,1
i=ukao,1
i=kerpa,1
i=eyyok,1
a=mawkopirkare,1
ipe-marapto,1
iku-marapto,1
ragtime,1
piano-ongaku,1
seiki,1
razio,1
kyoku,1
oropakita,1
Yôroppa-ongaku,1
mâti,1
warutu,1
pianisuto,1
kokuzin-ongaku,1
burûnôto,1
kokuzin-sabetu,1
Sukotto,1
Scott,1
Joplin,1
Mizûri-syû,1
Sedaria,1
ragutaimu-ô,1
Meipuru-rîhu-ragu,1
Meipuru-rihu,1
gakuhu,1
sakkyokuka,1
eykoysampa,1
a=esiniwka,1
opera,1
a=ekuriante,1
Sutyingu,1
Entâtenâ,1
pantomaimu,1
CM,1
Musasinokuni,1
Tamagun,1
Isidamura,1
sonzyônosi,1
Isami,1
Okita,1
Sôzi,1
hukutyô,1
Toba-Husimi-no-tatakai,1
Bakuhu-gun,1
Edo-zyó,1
Satuma-Tyôsyû-gun,1
Itabasi,1
Utunomiya,1
Aizu,1
Sendai,1
Mori-mura,1
Goryókaku,1
kattaro,1
Simizutani,1
Tugaru,1
Matumae-zyó,1
a=ramtuyka,1
zyôsi,1
irehuda,1
yakukor,1
sôsai,1
huku-sôsai,1
kaigun-bugyo,1
Ikunosuke,1
rikugun-bugyo,1
rikugun-bugyo-nami,1
gundan,1
Enomoto-gun,1
yama,1
Ippongi,1
kanmon,1
a=honnere,1
Meizi-genkun,1
Nôryôzi,1
kabusikigaisya-Hokkaido-Kokusai-Kôkû,1
hikôki,1
kôkûgaisya,1
kaopiwki,1
purosupôtu,1
Hokkaido-huttobôru-kurabu,1
ruiseki-akazi,1
Sapporo-domu,1
dokusya,1
c=eyaykosiramsuypa,1
e=siyeye,1
Tiri-Masiho-no-bunrui-aynu-go-ziten,1
môhu,1
poppetaasin,1
Azia,1
naginata,1
naginatakôzyu,1
siso-ka,1
Elsholtzia,1
kôzyu,1
Erusyorutiaketon,1
Naginataketon,1
kekkô,1
kiroran,1
idensi,1
kenkyuh,1
Etiopia,1
Arabia-Hantoh,1
minami,1
Mareh-Hantoh,1
Ohsutoraria-Tairiku,1
Yuhrasia-Tairiku,1
Yohroppa,1
shuhkyoh,1
a=eyáyasis,1
Kevin,1
Rudd,1
Europe,1
Sydney,1
Cove,1
houritu,1
ci=sinnnaramu,1
Ikaspaotte=as,1
c=útarihi,1
un=poki,1
k=éyaykarap,1
Ku=yayapapuruwe,1
a=kokánu,1
sorry,1
Yayapapu,1
sanzen,1
hata,1
ranasuye,1
riknasuye,1
Sitcukkes,1
ku=kohosipi,1
tonpuri,1
ku=sus,1
kú=ipe,1
ku=sikehe,1
k=érampekamam,1
ku=mokorkasu,1
Nishi,1
Nokunneywano,1
koysoytak,1
hopuntektek,1
A=erámasu,1
Tokita,1
en=ekanok,1
k=ókunure,1
kérapirka,1
hotentemuanpayayap,1
ihokusi,1
sushi,1
kironnu=as,1
Masako,1
Sachiko,1
en=kiyannere,1
Réra,1
Ku=sapo,1
Ancikar,1
Iyomante,1
k=éyayerampokiwen,1
butaisôchi,1
Sáke,1
a=ukóeraman,1
Kokuren-soukai,1
Yunesuko-zimukyoku,1
Kouitirou,1
Kokusairengou-kyouiku-kagaku-bunka-kikan,1
ikasuy=as,1
ikaspaotte=as,1
syotou-kyouiku,1
Mararia,1
Sizen-kankyoo,1
senzyuumin,1
pirkarenkapi,1
a=kocánup,1
Yunesko-sekai-sengen,1
kodoo-sisin,1
sokusin,1
a=sanmippoutari,1
emko-e-emko,1
A=piski,1
kyouiku,1
tuusin,1
syuppan,1
Tunasno,1
pirkawa,1
Ta,1
kikan,1
siminsyakai,1
sosiki,1
senmonkadantai,1
senjyuumin,1
sousaku,1
Kokkateki,1
tiikiteki,1
kokusaiteki,1
Kyooiku,1
gyousei,1
rippouseido,1
hyougen,1
méekot,1
eineikne,1
Bunkanen-Urespa,1
porse,1
Maciya,1
cieywankep,1
tenzikai,1
concert,1
demae-kouza,1
iyee,1
arwanpe,1
etuhotne,1
Sikoku,1
Tokusima,1
kodomo,1
Kodomo,1
saiyuusyuu,1
syou,1
Sekine,1
irasuto,1
Kousyou,1
bumon,1
Keiko,1
Nikap,1
Hutise,1
Akino,1
Munciro,1
Benron,1
Bumon,1
Asankar,1
Hachiya,1
Mai,1
ku-onaha,1
tokubetusyou,1
Etuko,1
ukote,1
izonsyou,1
Uraka,1
Bethel,1
Ie,1
complex,1
etunenkar,1
eyayeisoitak,1
Tanano,1
Takao,1
Hosikianpa,1
Sakasita,1
Kutcaro,1
Tokuhei,1
tokubetu,1
kouen,1
Okikirma,1
ipeepirka,1
humpe-rimse,1
Hotahumpe,1
Ucaskuma,1
Humpe,1
isoitakki,1
Repunkamuy,1
Hokkaidou-sinbun,1
Itak,1
sairokusya,1
Keiiti,1
hakkututyousa,1
moninekor,1
Taira,1
En=resu,1
Yamagataken,1
yayko-ramosma,1
Tibadaigakuinsei,1
Sinrit,1
Yayapapu=as,1
iyaykookka,1
un=koinkar,1
kenrisengen,1
senman,1
Ramuosma,1
Osutoraria,1
Nyûzîrando,1
kohosippare,1
enekopan,1
minzoku-ziketuken,1
syúdanteki-kenri,1
kenpô,1
Naizyeria,1
zenbun,1
jyôbun,1
Zenbun,1
titeki-zaisanken,1
a=i=kóypak,1
saibansyo,1
kokusai-kansyúhô,1
kokusaiteki-kenri-sengen,1
Ahurika,1
e=rehotne,1
a=ukóykire,1
senzyûmin,1
Nyûzirando,1
Matimura-gaimudaizin,1
syûdanteki-kenri,1
Minzoku-ziketuken,1
Syûdanteki-kenri,1
Zaisanken,1
uwesinnay,1
Sêhu,1
Dô-utarikyôkai,1
kokuren-sengen-saitaku,1
tinzyôsyo,1
yobôsyo,1
Tinzyôsyo,1
Meizi-sêhuanak,1
A=wente,1
epirkare,1
hôritu,1
Naikakukanbôtyôkan,1
sitekikondankai,1
arikata,1
yûsikisya-konsinkai,1
hôkokusyo,1
kenri-sengen,1
ikensyo,1
sankere,1
sansêken,1
zirituka-kikin,1
Ainu-bunka-sinköhô,1
bunka-sisaku,1
Takahasi-tizi,1
kokuren-sengen,1
sôkangô,1
nuyé,1
ku=kotarara,1
hn,1
tuypa-tuypa,1
ku=ramutuypa,1
en=ramu,1
ku=kooripak,1
eci=erámpewtek,1
terebi-bangumi,1
kak=éraman,1
gurôbaru-sutandâdo,1
shûkyô,1
uwekatayerotke=an,1
k=aynukor,1
kutcamaha,1
pone-sam-ape-o,1
k=arparuwe,1
iyayrayke,1
ku=yaynukor,1
ku=kosireparuwe,1
asur-tasa,1
a=ekímonupa,1
iei,1
ku=kohosari,1
en=kohosari,1
a=i=kóre,1
wakamuya=ne,1
en=okake,1
oru,1
nepa=ne,1
nepkia=ki,1
Kagawa,1
Aynu-no-ishibumi,1
STV,1
Aynu-go-rajio,1
kôza,1
ku=estan,1
sangiin-senkyo,1
senkyo,1
kuriage-tôsen,1
kokkai-giin,1
tenji,1
narabikae,1
cieiwankep,1
an=tupte,1
ku=amkir,1
ku=ikasuy,1
onuman-ipe,1
ci=wa,1
e=kampinuye,1
eci=kóre,1
paokaketa,1
daigakuku=okere,1
e=meekot,1
ramoske,1
Nigata,1
Nagano,1
Kutchan,1
hinakoro,1
josetsu-sha,1
rárak,1
upas-horutke,1
upas-upun,1
uwesinoye,1
u-pas,1
mineraruwôtâ,1
Kauai,1
Menefune-yôgyochi,1
poriafu-heiau,1
manini-horo-dôkutsu,1
Menefune-horiwari,1
kanû,1
a=amá,1
kokonattsu,1
pudingu,1
taroimo,1
shôga,1
Furano,1
Furano-purinsu-hoteru,1
juku,1
Kuramoto,1
Sô,1
gorufu-jô,1
Tokachidake-onsen,1
petpetke,1
e-ínehotne,1
en=hanke,1
kenritsu-shizen-kôen,1
kokuritsu-rekishi-minzoku-hakubutsukan,1
Kurashi-no-shokubutsuen,1
k=árpa,1
ku=hosipiokake,1
Fukuoka,1
Itoko,1
aynu-shokubutsushi,1
néwaokay,1
k=ewpakte,1
Utsugi,1
Unohana,1
hanaya,1
uekiya,1
Hirosaki-jô,1
eyayunaske,1
sineatki,1
k=epunkine,1
Aynuâto-purojekuto,1
matanpusi,1
T-shatsu,1
yakyûbô,1
pikkuappu,1
maiku,1
anpu,1
huretto,1
danpâ,1
onkai,1
Nihon-puroyakyû,1
sutoraiki,1
ku=koyruska,1
aynu-go-rômaji,1
aynu-go-kana,1
tsuma-wa-karimono,1
tsuma-wo-morau,1
a=en=hosippare,1
k=eoripak,1
k=eramusitne,1
ku=ramuhorarayse,1
wase,1
sitoamam,1
a=pirkere,1
Kushiro-aynu-go-nokai,1
Yamanoto,1
Iga,1
hude,1
Nemoto,1
Yosaburô,1
Kotori,1
Sawa,1
Onbetsu-chô,1
Chokubetsu,1
Kinashibetsu,1
shitsugen,1
Ukounausera,1
Shakubetsu,1
sínuynak,1
osipi,1
ukotak,1
iramtuypa,1
Sashichi,1
ukotak-i,1
eorari,1
ci=kotanu,1
Sekitanzaki,1
Sashiushi,1
Aynuitak-onrain-zisyo,1
Aynuitak-Roomazi-Kana-Henkan-Webupeezi,1
Topikku-betu,1
Toukyou-Daigaku,1
Daigakuinsei,1
Zinboo-kyouzyu,1
Sisamitak-Muka,1
Ziten,1
Yosimura,1
Eizoo-sakka,1
Sísamitak-Aynuitak,1
Japan,1
zisyo,1
onrain,1
Onrain-zisyo,1
Roomazi-Kana-Henkan-Webupeezi,1
roomazi-bun,1
k=úkao,1
k=étokoyki,1
akamatsu,1
matsutake-gohan,1
chawanmushi,1
ku=koyayrayke,1
c=émonasap,1
c=árikiki,1
Denshishuppanbon,1
kampiso,1
gamen,1
Hiroyuki,1
hâdodisuku,1
k=ísamka,1
sofutowea,1
tekisuto-dêta,1
Uweypakta,1
Pasokon,1
taburetto,1
sumâtofon,1
iOS-kiki,1
un=tere,1
apuri,1
K=amkir,1
enisomap,1
k=épiru,1
eci=éywanke,1
utokuyekorkur,1
K=étoyta,1
toykorkamuy,1
Kusukeray,1
jidôsha,1
Untenshu,1
k=ómante,1
atomteno,1
Surku,1
Rinsi-moku,1
Euproctis,1
subflava,1
Euproctis-zoku,1
dukuga-zoku,1
ehumkotuy,1
siraw,1
kamuysoya,1
gaityuu,1
yayeraman,1
sanagine,1
Tamanko,1
dokusei-bussitu,1
Poni,1
orenzi,1
suuhyaku,1
Sukup,1
matne-kikir,1
Matne-kikir,1
esiru,1
a=mipíhi,1
húrep,1
Suu-zikan,1
gou,1
Kú=isitoma,1
Oroatno,1
Kani,1
kottôten,1
ku=yayrukaeusieusi,1
kanagu,1
pusaha,1
hokai,1
Onnay,1
a=usí,1
sawreno,1
Kema-us-sintoko,1
Edojidai,1
uymamearpa,1
Iisone,1
uwekarapa,1
Kapattat-ni,1
ni-syuukan,1
saikou-kion,1
kahun-hisanryou,1
hetespa,1
tenki-yohou,1
kapattatni-usi,1
Kankyousyou,1
hoken-sidou-manyuaru,1
a=etíhu,1
sanbun-no-iti,1
kahun-taisakuyou,1
rokubun-no-iti,1
a=hacire,1
zikken,1
kyuukikou,1
firutaa,1
zyuubun-no-iti,1
eci=kocánupkor,1
suu-syuukan,1
zibi-inkou-ka,1
eci=korámkor,1
Gekkansi,1
Syaribari,1
tyosya,1
ku=kocanupkor,1
henshu-kaigi,1
Ainutaimuzu-henshû-kaigi,1
sísak,1
Center,1
kaigishitsu,1
kampinuye=as,1
henshûkaigi,1
un=kotpoki,1
Kôsoku-dôro,1
Kokudô,1
Densha,1
Chitose-eki,1
kirikaeki,1
pákoat,1
k=éyayramkar,1
oyaru,1
Chikatetsu-tôzaisen,1
Soy,1
kôsokubasu,1
kôsoku-dôro,1
sumaho,1
hik=úwante,1
Miyanosawa-eki,1
Shinsapporo,1
Miyanosawa,1
Upaskep,1
ku=micihi,1
Ainu-shiryoukan,1
Ci=sikkasma,1
Jûyô-yûkei-minzokubunkazai,1
Upaske,1
lcm,1
Nicihi,1
Upas,1
tukaha,1
Nokaha,1
hômusentâ,1
Hômusentâ,1
OWpeka,1
purasichikku,1
Housyasei-,1
ramuhapur,1
Toop,1
sonkoani,1
húciuni,1
Póho,1
sionpiyar,1
Erampokiwen,1
umsu,1
sarampa-ki,1
eci=okári,1
i=teskarkore,1
eniwcinnere,1
eci=kasike,1
A=unúhu,1
A=kotánuhu,1
Asinuma,1
teskarkor=an,1
teskarkor,1
unitanpakte,1
yutarkur,1
esapanere,1
yayramosma,1
eci=kásuy,1
INKA,1
PERU,1
Suehiro,1
PTA,1
Sasaki-sensei,1
Tanaka-sensei,1
kôchô-sensei,1
kyôtô-sensei,1
kakugakunen,1
kú=i=nure,1
ci=popke,1
Paretto,1
k=éunkeray,1
kenihi,1
kakijamu,1
Kapuhu,1
a=amke,1
Atsuryokunabe,1
Mikisâ,1
Tópen,1
Kibisatô,1
sisammosir,1
nanbanjin,1
etokta,1
chashitsu,1
antuki,1
Heiankizoku,1
Tótek,1
hoskipa,1
ku=mawekor,1
Mémaw,1
kyukyubyôin,1
Tokachi-Shimizu,1
Haponetay,1
ku=tumsak,1
k=ankusu,1
k=éyayramukikkar,1
ku=payeka,1
a=kankani,1
a=siníre,1
Tenteki,1
a=en=ékar,1
omoyu,1
sirarsayo,1
taiin,1
ku=kuykuy,1
Yaytotekka=an,1
tótek,1
Sanriku,1
ponpu,1
kakunenryoubou,1
rosin-youyuu,1
suiso,1
gensiro-tateya,1
suiso-bakuhatu,1
Tateya,1
hamono-yasai,1
zanteikiseiti,1
kiro-meetoru,1
Kanamati-zyousuizyou,1
souti,1
Monbukagakusyou,1
Todouhuken,1
Hokkaido-eisei-kenkyuuzyo,1
Houmu-peezi,1
Utyuu,1
hése,1
hosyasen,1
suidou,1
Gerumaniumu-handoutai-kensyutusouti,1
Housyasei-bussitu,1
sirosake,1
sokuteiti,1
Housyasei-sesium,1
senman-bai,1
HukusimaDaiiti-Genpatu,1
sen-bai,1
k=ésirkirap,1
Pakkay,1
ritkotpe,1
onre,1
ororon,1
HOROMURA,1
KIKUMI,1
orrhaoho,1
orrhao,1
penuki,1
OKAMOTO,1
YUMI,1
siasuruaste,1
KUZUNO,1
TATSUZIROU,1
ku=tasare,1
sirsimore,1
ku=yaynuhi,1
ci=sitoma,1
Feisubukku,1
en=eyam,1
ku=kewtumuhu,1
Fukushimagenpatsu,1
roshin,1
Nennotame,1
eci=kirá,1
epakewsawot,1
En=eramuoka,1
En=oyra,1
shüshironbun,1
k=éyayramusinne,1
a=en=éikra,1
Ipawetenke,1
Batchelor-jiten,1
yayruka,1
k=éusieusi,1
ku=pirkamacihi,1
Ainugokyôshitsu,1
Eci=epákasnu,1
kimonupa,1
k=éskarun,1
hakushironbun,1
Parigu,1
Bafarôzu,1
Burûwêbu,1
shiai,1
eyaykewtumuwente,1
Surî,1
Shisutâzu,1
Ósutoraria,1
Nyúsausuwêruzushû,1
Buru-maunten,1
Suri,1
Shisutázu,1
nomiya,1
A-kun,1
en=turen,1
hahaha,1
kauntâ,1
buchô,1
OX-kun,1
k=eyayniwkeste,1
tetsugaku,1
acikarata,1
geinôjin,1
uwosurpa,1
epuntek,1
páketunas,1
k=eyayye,1
sikiwtacup,1
kemoricihi,1
Yôtei,1
daigakuenshûrin,1
kyôseirôdô,1
teinen,1
Jôkamachi,1
riasu-shiki,1
taiheiyô,1
oriyak,1
showa,1
Hatagun,1
Kozukushi,1
Hashikami,1
Yamana,1
Hirata,1
Okinoshima,1
k=enomi,1
sankakusu,1
Arase,1
Matsuda,1
Nonaka,1
Kenzan,1
teibô,1
Katashima,1
amamtoy,1
jómon,1
iyeerep,1
huyekot,1
humnehumne,1
hinagiku,1
heci-raspa,1
âru,1
k=enitomom,1
shukumou,1
yadoke,1
宿茂,1
seyuk-moy,1
seyukmoy,1
sukumo,1
Yamaguchiken,1
Iwakuni,1
k=onautari,1
jûyôbunkazai,1
ci=ranke,1
a=pase-kewtum,1
kotukiani,1
kopasuysuye,1
Hiroshima,1
k=enisomap,1
ku=cikka,1
koepunkine,1
en=kopakke,1
k=ana,1
ku=yaykar,1
a=en=kohoppa,1
wak=an,1
Fukushi-shokuba,1
jidô-sôdansho,1
e=yaymonniska,1
jimusho,1
ku=moniyupke,1
kú=itasaitak,1
ku=kewtumu-osirciwre,1
a=en=koramkor,1
k=ésatcampene,1
minkan,1
jichitai,1
yayepirka,1
Misemono,1
a=i=éramante,1
kôgei,1
kyôdô,1
kumiai,1
c=ékiroroante,1
joseikin,1
